caseid,answer,generated_text
22745e62dc7a649ee1d49a05a53f2f366e7ce0551afb51340496bd088d3a57bb__transit,"{""gt_group_ca"":14,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
22745e62dc7a649ee1d49a05a53f2f366e7ce0551afb51340496bd088d3a57bb__full,"{""gt_group_ca"":14,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
22745e62dc7a649ee1d49a05a53f2f366e7ce0551afb51340496bd088d3a57bb__v3_rideshare,"{""gt_group_ca"":14,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
22745e62dc7a649ee1d49a05a53f2f366e7ce0551afb51340496bd088d3a57bb__v3_public_transit,"{""gt_group_ca"":14,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
22745e62dc7a649ee1d49a05a53f2f366e7ce0551afb51340496bd088d3a57bb__v3_voice,"{""gt_group_ca"":14,""gt_interpersonal_ca"":15,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
39c71c1496e7a0223fa78a11a39fb94c9bd542b60b9835bad6c71e04d8c985f5__demos,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
39c71c1496e7a0223fa78a11a39fb94c9bd542b60b9835bad6c71e04d8c985f5__employment,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
39c71c1496e7a0223fa78a11a39fb94c9bd542b60b9835bad6c71e04d8c985f5__geo,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
39c71c1496e7a0223fa78a11a39fb94c9bd542b60b9835bad6c71e04d8c985f5__transit,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
39c71c1496e7a0223fa78a11a39fb94c9bd542b60b9835bad6c71e04d8c985f5__full,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
39c71c1496e7a0223fa78a11a39fb94c9bd542b60b9835bad6c71e04d8c985f5__v3_rideshare,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
39c71c1496e7a0223fa78a11a39fb94c9bd542b60b9835bad6c71e04d8c985f5__v3_public_transit,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
39c71c1496e7a0223fa78a11a39fb94c9bd542b60b9835bad6c71e04d8c985f5__v3_voice,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
c44eb13c5642daf65d048836bd7bae186ce770aa8508e9f368f3cdc8fe7eb2f8__demos,"{""gt_group_ca"":7,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
c44eb13c5642daf65d048836bd7bae186ce770aa8508e9f368f3cdc8fe7eb2f8__employment,"{""gt_group_ca"":7,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
c44eb13c5642daf65d048836bd7bae186ce770aa8508e9f368f3cdc8fe7eb2f8__geo,"{""gt_group_ca"":7,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
c44eb13c5642daf65d048836bd7bae186ce770aa8508e9f368f3cdc8fe7eb2f8__transit,"{""gt_group_ca"":7,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
c44eb13c5642daf65d048836bd7bae186ce770aa8508e9f368f3cdc8fe7eb2f8__full,"{""gt_group_ca"":7,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
c44eb13c5642daf65d048836bd7bae186ce770aa8508e9f368f3cdc8fe7eb2f8__v3_rideshare,"{""gt_group_ca"":7,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
c44eb13c5642daf65d048836bd7bae186ce770aa8508e9f368f3cdc8fe7eb2f8__v3_public_transit,"{""gt_group_ca"":7,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
c44eb13c5642daf65d048836bd7bae186ce770aa8508e9f368f3cdc8fe7eb2f8__v3_voice,"{""gt_group_ca"":7,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
b9ad8be6896c5bf2e3e72e773516d1d7911573c33e92e9b20544cb4f9b4ff13a__demos,"{""gt_group_ca"":18,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
b9ad8be6896c5bf2e3e72e773516d1d7911573c33e92e9b20544cb4f9b4ff13a__employment,"{""gt_group_ca"":18,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
b9ad8be6896c5bf2e3e72e773516d1d7911573c33e92e9b20544cb4f9b4ff13a__geo,"{""gt_group_ca"":18,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
b9ad8be6896c5bf2e3e72e773516d1d7911573c33e92e9b20544cb4f9b4ff13a__transit,"{""gt_group_ca"":18,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
b9ad8be6896c5bf2e3e72e773516d1d7911573c33e92e9b20544cb4f9b4ff13a__full,"{""gt_group_ca"":18,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
b9ad8be6896c5bf2e3e72e773516d1d7911573c33e92e9b20544cb4f9b4ff13a__v3_rideshare,"{""gt_group_ca"":18,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
b9ad8be6896c5bf2e3e72e773516d1d7911573c33e92e9b20544cb4f9b4ff13a__v3_public_transit,"{""gt_group_ca"":18,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
b9ad8be6896c5bf2e3e72e773516d1d7911573c33e92e9b20544cb4f9b4ff13a__v3_voice,"{""gt_group_ca"":18,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
101776c41cd2dbbac39a0721e0a6543cace6154f90cebb6f81fe9023487b2520__demos,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
101776c41cd2dbbac39a0721e0a6543cace6154f90cebb6f81fe9023487b2520__employment,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
101776c41cd2dbbac39a0721e0a6543cace6154f90cebb6f81fe9023487b2520__geo,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
101776c41cd2dbbac39a0721e0a6543cace6154f90cebb6f81fe9023487b2520__transit,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
101776c41cd2dbbac39a0721e0a6543cace6154f90cebb6f81fe9023487b2520__full,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
101776c41cd2dbbac39a0721e0a6543cace6154f90cebb6f81fe9023487b2520__v3_rideshare,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
101776c41cd2dbbac39a0721e0a6543cace6154f90cebb6f81fe9023487b2520__v3_public_transit,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
101776c41cd2dbbac39a0721e0a6543cace6154f90cebb6f81fe9023487b2520__v3_voice,"{""gt_group_ca"":14,""gt_interpersonal_ca"":13,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
bf717b718324d175a28000b02af82bcee0a92a5c8a79810cd3b568c7f10d1ca3__demos,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
bf717b718324d175a28000b02af82bcee0a92a5c8a79810cd3b568c7f10d1ca3__employment,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
bf717b718324d175a28000b02af82bcee0a92a5c8a79810cd3b568c7f10d1ca3__geo,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
bf717b718324d175a28000b02af82bcee0a92a5c8a79810cd3b568c7f10d1ca3__transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
bf717b718324d175a28000b02af82bcee0a92a5c8a79810cd3b568c7f10d1ca3__full,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
bf717b718324d175a28000b02af82bcee0a92a5c8a79810cd3b568c7f10d1ca3__v3_rideshare,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
bf717b718324d175a28000b02af82bcee0a92a5c8a79810cd3b568c7f10d1ca3__v3_public_transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
bf717b718324d175a28000b02af82bcee0a92a5c8a79810cd3b568c7f10d1ca3__v3_voice,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
aaa6f524430a151ba1346063fefcec7823ad279947861eb5b31ce4da9889eb92__demos,"{""gt_group_ca"":8,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
aaa6f524430a151ba1346063fefcec7823ad279947861eb5b31ce4da9889eb92__employment,"{""gt_group_ca"":8,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
aaa6f524430a151ba1346063fefcec7823ad279947861eb5b31ce4da9889eb92__geo,"{""gt_group_ca"":8,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
aaa6f524430a151ba1346063fefcec7823ad279947861eb5b31ce4da9889eb92__transit,"{""gt_group_ca"":8,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
aaa6f524430a151ba1346063fefcec7823ad279947861eb5b31ce4da9889eb92__full,"{""gt_group_ca"":8,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
aaa6f524430a151ba1346063fefcec7823ad279947861eb5b31ce4da9889eb92__v3_rideshare,"{""gt_group_ca"":8,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
aaa6f524430a151ba1346063fefcec7823ad279947861eb5b31ce4da9889eb92__v3_public_transit,"{""gt_group_ca"":8,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
aaa6f524430a151ba1346063fefcec7823ad279947861eb5b31ce4da9889eb92__v3_voice,"{""gt_group_ca"":8,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
