caseid,prompt,participant_id,tier,answer
be2320c1076e2b66cb5cad7a6f8b704b80d4a32b864889e7791a0b35dda0dde0__employment,"You are a 34-year-old woman living in the United States. You are not a student.

You work full-time.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",be2320c1076e2b66cb5cad7a6f8b704b80d4a32b864889e7791a0b35dda0dde0,employment,"{""gt_group_ca"":8,""gt_interpersonal_ca"":15,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}"
be2320c1076e2b66cb5cad7a6f8b704b80d4a32b864889e7791a0b35dda0dde0__geo,"You are a 34-year-old woman living in the United States. You are not a student.

You work full-time.

Your approximate survey location is near latitude 41.4 and longitude -75.9.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",be2320c1076e2b66cb5cad7a6f8b704b80d4a32b864889e7791a0b35dda0dde0,geo,"{""gt_group_ca"":8,""gt_interpersonal_ca"":15,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}"
be2320c1076e2b66cb5cad7a6f8b704b80d4a32b864889e7791a0b35dda0dde0__transit,"You are a 34-year-old woman living in the United States. You are not a student.

You work full-time.

Your approximate survey location is near latitude 41.4 and longitude -75.9.

In the last three months, you used public transportation (bus, train, tram, etc.) 0-1 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you never used ride share platforms (Lyft, Uber, DiDi, etc.).

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",be2320c1076e2b66cb5cad7a6f8b704b80d4a32b864889e7791a0b35dda0dde0,transit,"{""gt_group_ca"":8,""gt_interpersonal_ca"":15,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}"
be2320c1076e2b66cb5cad7a6f8b704b80d4a32b864889e7791a0b35dda0dde0__full,"You are a 34-year-old woman living in the United States. You are not a student.

You work full-time.

Your approximate survey location is near latitude 41.4 and longitude -75.9.

In the last three months, you used public transportation (bus, train, tram, etc.) 0-1 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you never used ride share platforms (Lyft, Uber, DiDi, etc.).

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",be2320c1076e2b66cb5cad7a6f8b704b80d4a32b864889e7791a0b35dda0dde0,full,"{""gt_group_ca"":8,""gt_interpersonal_ca"":15,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}"
433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a__demos,"You are a 25-year-old man living in the United States. You are not a student.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a,demos,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a__employment,"You are a 25-year-old man living in the United States. You are not a student.

You work part-time.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a,employment,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a__geo,"You are a 25-year-old man living in the United States. You are not a student.

You work part-time.

Your approximate survey location is near latitude 38.5 and longitude -97.3.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a,geo,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a__transit,"You are a 25-year-old man living in the United States. You are not a student.

You work part-time.

Your approximate survey location is near latitude 38.5 and longitude -97.3.

In the last three months, you used public transportation (bus, train, tram, etc.) 8 or more days a month. On a typical day of public transportation use, you take 3-4 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 4-8 days a month. On a typical day of ride share use, you take 1-2 rides.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a,transit,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a__full,"You are a 25-year-old man living in the United States. You are not a student.

You work part-time.

Your approximate survey location is near latitude 38.5 and longitude -97.3.

In the last three months, you used public transportation (bus, train, tram, etc.) 8 or more days a month. On a typical day of public transportation use, you take 3-4 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 4-8 days a month. On a typical day of ride share use, you take 1-2 rides.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a,full,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
3b1a89a349b24f06bb8d663b74181ba84b2f105ab758867712a62442f317df06__demos,"You are a 40-year-old woman living in the United States. You are not a student.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",3b1a89a349b24f06bb8d663b74181ba84b2f105ab758867712a62442f317df06,demos,"{""gt_group_ca"":20,""gt_interpersonal_ca"":17,""gt_group_band"":""high"",""gt_interpersonal_band"":""moderate""}"
3b1a89a349b24f06bb8d663b74181ba84b2f105ab758867712a62442f317df06__employment,"You are a 40-year-old woman living in the United States. You are not a student.

You work full-time.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",3b1a89a349b24f06bb8d663b74181ba84b2f105ab758867712a62442f317df06,employment,"{""gt_group_ca"":20,""gt_interpersonal_ca"":17,""gt_group_band"":""high"",""gt_interpersonal_band"":""moderate""}"
