caseid,participant_id,tier,provider,model,raw_response,error,pred_group_ca,pred_interpersonal_ca,pred_group_band,pred_interpersonal_band,Age,Sex,Country of residence,Student status,Employment status,LocationLatitude,LocationLongitude,gt_group_ca,gt_interpersonal_ca,gt_group_band,gt_interpersonal_band,error_group,abs_error_group,score_distance_group,norm_score_distance_group,exact_match_group,pred_group_band_reported,pred_group_band_resolved,band_match_group,band_distance_group,norm_band_distance_group,error_interpersonal,abs_error_interpersonal,score_distance_interpersonal,norm_score_distance_interpersonal,exact_match_interpersonal,pred_interpersonal_band_reported,pred_interpersonal_band_resolved,band_match_interpersonal,band_distance_interpersonal,norm_band_distance_interpersonal
844eb500254d91c59c46b13b4e2c9bb9c2bd487a3dfea1240570cee252a1b229__employment,844eb500254d91c59c46b13b4e2c9bb9c2bd487a3dfea1240570cee252a1b229,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,24.0,Female,United States,No,Full-Time,37.691,-97.122,18,17,moderate,moderate,-8,8,8,0.3333333333333333,False,moderate,low,False,1,0.5,-1,1,1,0.041666666666666664,False,moderate,moderate,True,0,0.0
844eb500254d91c59c46b13b4e2c9bb9c2bd487a3dfea1240570cee252a1b229__geo,844eb500254d91c59c46b13b4e2c9bb9c2bd487a3dfea1240570cee252a1b229,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,24.0,Female,United States,No,Full-Time,37.691,-97.122,18,17,moderate,moderate,-8,8,8,0.3333333333333333,False,moderate,low,False,1,0.5,-1,1,1,0.041666666666666664,False,moderate,moderate,True,0,0.0
844eb500254d91c59c46b13b4e2c9bb9c2bd487a3dfea1240570cee252a1b229__transit,844eb500254d91c59c46b13b4e2c9bb9c2bd487a3dfea1240570cee252a1b229,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,24.0,Female,United States,No,Full-Time,37.691,-97.122,18,17,moderate,moderate,-6,6,6,0.25,False,moderate,low,False,1,0.5,1,1,1,0.041666666666666664,False,moderate,moderate,True,0,0.0
844eb500254d91c59c46b13b4e2c9bb9c2bd487a3dfea1240570cee252a1b229__full,844eb500254d91c59c46b13b4e2c9bb9c2bd487a3dfea1240570cee252a1b229,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,24.0,Female,United States,No,Full-Time,37.691,-97.122,18,17,moderate,moderate,-6,6,6,0.25,False,moderate,low,False,1,0.5,1,1,1,0.041666666666666664,False,moderate,moderate,True,0,0.0
39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a__demos,39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,30.0,Female,United States,No,Part-Time,42.1686,-73.04310000000001,13,12,low,low,-3,3,3,0.125,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a__employment,39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,30.0,Female,United States,No,Part-Time,42.1686,-73.04310000000001,13,12,low,low,-3,3,3,0.125,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a__geo,39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,30.0,Female,United States,No,Part-Time,42.1686,-73.04310000000001,13,12,low,low,-3,3,3,0.125,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a__transit,39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,30.0,Female,United States,No,Part-Time,42.1686,-73.04310000000001,13,12,low,low,-3,3,3,0.125,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a__full,39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,30.0,Female,United States,No,Part-Time,42.1686,-73.04310000000001,13,12,low,low,-3,3,3,0.125,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad__demos,d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,58.0,Male,United States,No,Full-Time,37.1717,-77.7477,20,16,high,moderate,-10,10,10,0.4166666666666667,False,moderate,low,False,2,1.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad__employment,d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,58.0,Male,United States,No,Full-Time,37.1717,-77.7477,20,16,high,moderate,-10,10,10,0.4166666666666667,False,moderate,low,False,2,1.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad__geo,d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,58.0,Male,United States,No,Full-Time,37.1717,-77.7477,20,16,high,moderate,-10,10,10,0.4166666666666667,False,moderate,low,False,2,1.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad__transit,d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,58.0,Male,United States,No,Full-Time,37.1717,-77.7477,20,16,high,moderate,-10,10,10,0.4166666666666667,False,moderate,low,False,2,1.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad__full,d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,58.0,Male,United States,No,Full-Time,37.1717,-77.7477,20,16,high,moderate,-10,10,10,0.4166666666666667,False,moderate,low,False,2,1.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe__demos,6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,37.0,Female,United States,Yes,Full-Time,37.191,-98.302,19,20,moderate,high,-9,9,9,0.375,False,moderate,low,False,1,0.5,-4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe__employment,6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 16,   ""self_reported_interpersonal_ca"": 24,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""high"" }",,16,24,moderate,high,37.0,Female,United States,Yes,Full-Time,37.191,-98.302,19,20,moderate,high,-3,3,3,0.125,False,moderate,moderate,True,0,0.0,4,4,4,0.16666666666666666,False,high,high,True,0,0.0
6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe__geo,6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 16,   ""self_reported_interpersonal_ca"": 24,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""high"" }",,16,24,moderate,high,37.0,Female,United States,Yes,Full-Time,37.191,-98.302,19,20,moderate,high,-3,3,3,0.125,False,moderate,moderate,True,0,0.0,4,4,4,0.16666666666666666,False,high,high,True,0,0.0
6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe__transit,6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 16,   ""self_reported_interpersonal_ca"": 22,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""high"" }",,16,22,moderate,high,37.0,Female,United States,Yes,Full-Time,37.191,-98.302,19,20,moderate,high,-3,3,3,0.125,False,moderate,moderate,True,0,0.0,2,2,2,0.08333333333333333,False,high,high,True,0,0.0
6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe__full,6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 16,   ""self_reported_interpersonal_ca"": 22,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""high"" }",,16,22,moderate,high,37.0,Female,United States,Yes,Full-Time,37.191,-98.302,19,20,moderate,high,-3,3,3,0.125,False,moderate,moderate,True,0,0.0,2,2,2,0.08333333333333333,False,high,high,True,0,0.0
d1085bc24a7fe88b0d48a1501dbcd444ede1c0f1f134a5a05898a6bc84d7cf18__demos,d1085bc24a7fe88b0d48a1501dbcd444ede1c0f1f134a5a05898a6bc84d7cf18,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,37.0,Female,United States,No,Other,33.9156,-83.4325,26,27,high,high,-16,16,16,0.6666666666666666,False,moderate,low,False,2,1.0,-11,11,11,0.4583333333333333,False,moderate,moderate,False,1,0.5
d1085bc24a7fe88b0d48a1501dbcd444ede1c0f1f134a5a05898a6bc84d7cf18__employment,d1085bc24a7fe88b0d48a1501dbcd444ede1c0f1f134a5a05898a6bc84d7cf18,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,37.0,Female,United States,No,Other,33.9156,-83.4325,26,27,high,high,-16,16,16,0.6666666666666666,False,moderate,low,False,2,1.0,-11,11,11,0.4583333333333333,False,moderate,moderate,False,1,0.5
d1085bc24a7fe88b0d48a1501dbcd444ede1c0f1f134a5a05898a6bc84d7cf18__geo,d1085bc24a7fe88b0d48a1501dbcd444ede1c0f1f134a5a05898a6bc84d7cf18,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,37.0,Female,United States,No,Other,33.9156,-83.4325,26,27,high,high,-16,16,16,0.6666666666666666,False,moderate,low,False,2,1.0,-11,11,11,0.4583333333333333,False,moderate,moderate,False,1,0.5
d1085bc24a7fe88b0d48a1501dbcd444ede1c0f1f134a5a05898a6bc84d7cf18__transit,d1085bc24a7fe88b0d48a1501dbcd444ede1c0f1f134a5a05898a6bc84d7cf18,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,37.0,Female,United States,No,Other,33.9156,-83.4325,26,27,high,high,-16,16,16,0.6666666666666666,False,moderate,low,False,2,1.0,-15,15,15,0.625,False,moderate,low,False,2,1.0
d1085bc24a7fe88b0d48a1501dbcd444ede1c0f1f134a5a05898a6bc84d7cf18__full,d1085bc24a7fe88b0d48a1501dbcd444ede1c0f1f134a5a05898a6bc84d7cf18,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,37.0,Female,United States,No,Other,33.9156,-83.4325,26,27,high,high,-16,16,16,0.6666666666666666,False,moderate,low,False,2,1.0,-15,15,15,0.625,False,moderate,low,False,2,1.0
0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880__demos,0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,27.0,Male,United States,No,Full-Time,41.3962,-73.3566,9,14,low,moderate,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880__employment,0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,27.0,Male,United States,No,Full-Time,41.3962,-73.3566,9,14,low,moderate,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880__geo,0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,27.0,Male,United States,No,Full-Time,41.3962,-73.3566,9,14,low,moderate,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880__transit,0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,27.0,Male,United States,No,Full-Time,41.3962,-73.3566,9,14,low,moderate,3,3,3,0.125,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,True,0,0.0
0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880__full,0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,27.0,Male,United States,No,Full-Time,41.3962,-73.3566,9,14,low,moderate,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
af444fbf978485752f02f6b2c60b0973747235bbc71a3e4331251a1250826863__demos,af444fbf978485752f02f6b2c60b0973747235bbc71a3e4331251a1250826863,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Female,United Kingdom,No,Full-Time,56.7119,-3.2119,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
af444fbf978485752f02f6b2c60b0973747235bbc71a3e4331251a1250826863__employment,af444fbf978485752f02f6b2c60b0973747235bbc71a3e4331251a1250826863,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Female,United Kingdom,No,Full-Time,56.7119,-3.2119,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
af444fbf978485752f02f6b2c60b0973747235bbc71a3e4331251a1250826863__geo,af444fbf978485752f02f6b2c60b0973747235bbc71a3e4331251a1250826863,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Female,United Kingdom,No,Full-Time,56.7119,-3.2119,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
af444fbf978485752f02f6b2c60b0973747235bbc71a3e4331251a1250826863__transit,af444fbf978485752f02f6b2c60b0973747235bbc71a3e4331251a1250826863,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Female,United Kingdom,No,Full-Time,56.7119,-3.2119,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
af444fbf978485752f02f6b2c60b0973747235bbc71a3e4331251a1250826863__full,af444fbf978485752f02f6b2c60b0973747235bbc71a3e4331251a1250826863,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,39.0,Female,United Kingdom,No,Full-Time,56.7119,-3.2119,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,low,True,0,0.0
d62ab99472f5e49f89f4828b0ac93493b6f97704769997fc6cb506f7d17681d1__demos,d62ab99472f5e49f89f4828b0ac93493b6f97704769997fc6cb506f7d17681d1,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,56.0,Male,United States,No,Other,40.3869,-74.5501,24,16,high,moderate,-14,14,14,0.5833333333333334,False,moderate,low,False,2,1.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
d62ab99472f5e49f89f4828b0ac93493b6f97704769997fc6cb506f7d17681d1__employment,d62ab99472f5e49f89f4828b0ac93493b6f97704769997fc6cb506f7d17681d1,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,56.0,Male,United States,No,Other,40.3869,-74.5501,24,16,high,moderate,-14,14,14,0.5833333333333334,False,moderate,low,False,2,1.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
d62ab99472f5e49f89f4828b0ac93493b6f97704769997fc6cb506f7d17681d1__geo,d62ab99472f5e49f89f4828b0ac93493b6f97704769997fc6cb506f7d17681d1,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,56.0,Male,United States,No,Other,40.3869,-74.5501,24,16,high,moderate,-14,14,14,0.5833333333333334,False,moderate,low,False,2,1.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
